timestamp,weather_icon,wind_speed,humidity,temperature,location
1999-04-21T07:00:00+07:00,partly-cloudy-day,18.0 km/h,82%,28.8°,Hà Nội
1999-04-22T07:00:00+07:00,partly-cloudy-day,25.2 km/h,83%,28.8°,Hà Nội
1999-04-23T07:00:00+07:00,partly-cloudy-day,25.2 km/h,81%,29.1°,Hà Nội
1999-04-24T07:00:00+07:00,partly-cloudy-day,28.5 km/h,80%,29.8°,Hà Nội
1999-04-25T07:00:00+07:00,partly-cloudy-day,21.6 km/h,80%,29.0°,Hà Nội
1999-04-26T07:00:00+07:00,cloudy,21.0 km/h,89%,26.0°,Hà Nội
1999-04-27T07:00:00+07:00,cloudy,21.6 km/h,88%,22.2°,Hà Nội
1999-04-28T07:00:00+07:00,partly-cloudy-day,25.2 km/h,66%,23.0°,Hà Nội
1999-04-29T07:00:00+07:00,partly-cloudy-day,20.7 km/h,62%,24.7°,Hà Nội
1999-04-30T07:00:00+07:00,clear-day,21.6 km/h,66%,26.4°,Hà Nội
1999-05-01T07:00:00+07:00,partly-cloudy-day,14.4 km/h,72%,27.2°,Hà Nội
1999-05-02T07:00:00+07:00,clear-day,21.6 km/h,67%,29.1°,Hà Nội
1999-05-03T07:00:00+07:00,partly-cloudy-day,21.0 km/h,84%,27.4°,Hà Nội
1999-05-04T07:00:00+07:00,cloudy,37.2 km/h,89%,24.4°,Hà Nội
1999-05-05T07:00:00+07:00,partly-cloudy-day,18.0 km/h,75%,25.9°,Hà Nội
1999-05-06T07:00:00+07:00,cloudy,10.8 km/h,82%,23.9°,Hà Nội
1999-05-07T07:00:00+07:00,cloudy,18.0 km/h,97%,22.0°,Hà Nội
1999-05-08T07:00:00+07:00,cloudy,21.6 km/h,89%,23.6°,Hà Nội
1999-05-09T07:00:00+07:00,partly-cloudy-day,21.6 km/h,75%,24.7°,Hà Nội
1999-05-10T07:00:00+07:00,partly-cloudy-day,10.2 km/h,72%,26.3°,Hà Nội
1999-05-11T07:00:00+07:00,partly-cloudy-day,10.8 km/h,70%,26.8°,Hà Nội
1999-05-12T07:00:00+07:00,partly-cloudy-day,18.0 km/h,73%,25.2°,Hà Nội
1999-05-13T07:00:00+07:00,partly-cloudy-day,14.4 km/h,73%,26.4°,Hà Nội
1999-05-14T07:00:00+07:00,cloudy,25.2 km/h,86%,26.8°,Hà Nội
1999-05-15T07:00:00+07:00,partly-cloudy-day,21.6 km/h,81%,28.8°,Hà Nội
1999-05-16T07:00:00+07:00,partly-cloudy-day,24.6 km/h,76%,30.4°,Hà Nội
1999-05-17T07:00:00+07:00,partly-cloudy-day,14.4 km/h,81%,30.2°,Hà Nội
1999-05-18T07:00:00+07:00,partly-cloudy-day,25.2 km/h,83%,28.3°,Hà Nội
1999-05-19T07:00:00+07:00,partly-cloudy-day,18.3 km/h,79%,27.9°,Hà Nội
1999-05-20T07:00:00+07:00,cloudy,14.4 km/h,88%,25.7°,Hà Nội
1999-05-21T07:00:00+07:00,partly-cloudy-day,21.6 km/h,91%,26.4°,Hà Nội
1999-05-22T07:00:00+07:00,partly-cloudy-day,24.6 km/h,86%,28.1°,Hà Nội
1999-05-23T07:00:00+07:00,partly-cloudy-day,14.7 km/h,84%,29.6°,Hà Nội
1999-05-24T07:00:00+07:00,cloudy,14.4 km/h,92%,27.7°,Hà Nội
1999-05-25T07:00:00+07:00,partly-cloudy-day,21.6 km/h,91%,28.3°,Hà Nội
1999-05-26T07:00:00+07:00,wind,60.3 km/h,92%,27.7°,Hà Nội
1999-05-27T07:00:00+07:00,cloudy,14.4 km/h,81%,25.5°,Hà Nội
1999-05-28T07:00:00+07:00,cloudy,18.0 km/h,87%,23.2°,Hà Nội
1999-05-29T07:00:00+07:00,cloudy,18.0 km/h,92%,23.0°,Hà Nội
1999-05-30T07:00:00+07:00,partly-cloudy-day,10.8 km/h,92%,26.1°,Hà Nội
1999-05-31T07:00:00+07:00,partly-cloudy-day,14.4 km/h,88%,28.9°,Hà Nội
1999-06-01T07:00:00+07:00,partly-cloudy-day,25.2 km/h,87%,29.2°,Hà Nội
1999-06-02T07:00:00+07:00,partly-cloudy-day,18.0 km/h,90%,28.4°,Hà Nội
1999-06-03T07:00:00+07:00,partly-cloudy-day,20.4 km/h,92%,27.3°,Hà Nội
1999-06-04T07:00:00+07:00,partly-cloudy-day,11.1 km/h,83%,30.1°,Hà Nội
1999-06-05T07:00:00+07:00,partly-cloudy-day,10.8 km/h,78%,30.7°,Hà Nội
1999-06-06T07:00:00+07:00,partly-cloudy-day,10.8 km/h,79%,31.4°,Hà Nội
1999-06-07T07:00:00+07:00,cloudy,28.3 km/h,78%,30.5°,Hà Nội
1999-06-08T07:00:00+07:00,cloudy,10.5 km/h,96%,26.0°,Hà Nội
1999-06-09T07:00:00+07:00,cloudy,10.8 km/h,98%,24.5°,Hà Nội
1999-06-10T07:00:00+07:00,partly-cloudy-day,21.6 km/h,90%,27.4°,Hà Nội
1999-06-11T07:00:00+07:00,partly-cloudy-day,21.6 km/h,86%,29.5°,Hà Nội
1999-06-12T07:00:00+07:00,partly-cloudy-day,18.0 km/h,84%,29.8°,Hà Nội
1999-06-13T07:00:00+07:00,wind,54.0 km/h,88%,28.7°,Hà Nội
1999-06-14T07:00:00+07:00,partly-cloudy-day,18.3 km/h,94%,27.1°,Hà Nội
1999-06-15T07:00:00+07:00,partly-cloudy-day,24.6 km/h,85%,30.5°,Hà Nội
1999-06-16T07:00:00+07:00,partly-cloudy-day,19.6 km/h,83%,30.5°,Hà Nội
1999-06-17T07:00:00+07:00,partly-cloudy-day,21.6 km/h,83%,30.7°,Hà Nội
1999-06-18T07:00:00+07:00,partly-cloudy-day,18.0 km/h,86%,27.6°,Hà Nội
1999-06-19T07:00:00+07:00,partly-cloudy-day,18.0 km/h,88%,28.1°,Hà Nội
1999-06-20T07:00:00+07:00,partly-cloudy-day,17.4 km/h,90%,27.9°,Hà Nội
1999-06-21T07:00:00+07:00,partly-cloudy-day,14.4 km/h,88%,28.7°,Hà Nội
1999-06-22T07:00:00+07:00,partly-cloudy-day,10.8 km/h,81%,30.6°,Hà Nội
1999-06-23T07:00:00+07:00,partly-cloudy-day,11.1 km/h,80%,30.2°,Hà Nội
1999-06-24T07:00:00+07:00,cloudy,24.6 km/h,88%,28.6°,Hà Nội
1999-06-25T07:00:00+07:00,partly-cloudy-day,18.0 km/h,80%,29.7°,Hà Nội
1999-06-26T07:00:00+07:00,partly-cloudy-day,14.4 km/h,82%,29.6°,Hà Nội
1999-06-27T07:00:00+07:00,partly-cloudy-day,21.6 km/h,79%,31.2°,Hà Nội
1999-06-28T07:00:00+07:00,partly-cloudy-day,21.3 km/h,82%,30.6°,Hà Nội
1999-06-29T07:00:00+07:00,partly-cloudy-day,28.8 km/h,85%,30.4°,Hà Nội
1999-06-30T07:00:00+07:00,wind,54.0 km/h,85%,29.5°,Hà Nội
1999-07-01T07:00:00+07:00,partly-cloudy-day,21.6 km/h,85%,30.3°,Hà Nội
1999-07-02T07:00:00+07:00,cloudy,17.7 km/h,89%,29.1°,Hà Nội
1999-07-03T07:00:00+07:00,partly-cloudy-day,18.0 km/h,85%,30.1°,Hà Nội
1999-07-04T07:00:00+07:00,partly-cloudy-day,21.6 km/h,81%,30.1°,Hà Nội
1999-07-05T07:00:00+07:00,partly-cloudy-day,14.4 km/h,85%,29.1°,Hà Nội
1999-07-06T07:00:00+07:00,partly-cloudy-day,18.0 km/h,83%,29.5°,Hà Nội
1999-07-07T07:00:00+07:00,partly-cloudy-day,10.8 km/h,73%,31.9°,Hà Nội
1999-07-08T07:00:00+07:00,partly-cloudy-day,37.2 km/h,77%,31.3°,Hà Nội
1999-07-09T07:00:00+07:00,partly-cloudy-day,10.8 km/h,76%,30.8°,Hà Nội
1999-07-10T07:00:00+07:00,partly-cloudy-day,10.8 km/h,80%,30.2°,Hà Nội
1999-07-11T07:00:00+07:00,partly-cloudy-day,14.4 km/h,72%,31.7°,Hà Nội
1999-07-12T07:00:00+07:00,partly-cloudy-day,7.5 km/h,82%,29.9°,Hà Nội
1999-07-13T07:00:00+07:00,partly-cloudy-day,18.0 km/h,85%,29.9°,Hà Nội
1999-07-14T07:00:00+07:00,partly-cloudy-day,24.9 km/h,90%,28.6°,Hà Nội
1999-07-15T07:00:00+07:00,partly-cloudy-day,14.4 km/h,92%,28.2°,Hà Nội
1999-07-16T07:00:00+07:00,partly-cloudy-day,18.0 km/h,86%,30.1°,Hà Nội
1999-07-17T07:00:00+07:00,partly-cloudy-day,17.7 km/h,90%,28.4°,Hà Nội
1999-07-18T07:00:00+07:00,partly-cloudy-day,10.8 km/h,83%,29.3°,Hà Nội
1999-07-19T07:00:00+07:00,partly-cloudy-day,10.8 km/h,82%,31.2°,Hà Nội
1999-07-20T07:00:00+07:00,partly-cloudy-day,14.4 km/h,79%,31.6°,Hà Nội
1999-07-21T07:00:00+07:00,partly-cloudy-day,10.8 km/h,84%,31.5°,Hà Nội
1999-07-22T07:00:00+07:00,partly-cloudy-day,10.8 km/h,84%,30.6°,Hà Nội
1999-07-23T07:00:00+07:00,partly-cloudy-day,10.8 km/h,82%,29.4°,Hà Nội
1999-07-24T07:00:00+07:00,partly-cloudy-day,10.8 km/h,83%,30.2°,Hà Nội
1999-07-25T07:00:00+07:00,partly-cloudy-day,33.6 km/h,89%,28.9°,Hà Nội
1999-07-26T07:00:00+07:00,cloudy,21.6 km/h,87%,28.8°,Hà Nội
1999-07-27T07:00:00+07:00,cloudy,27.0 km/h,86%,28.8°,Hà Nội
1999-07-28T07:00:00+07:00,partly-cloudy-day,22.1 km/h,81%,30.4°,Hà Nội
1999-07-29T07:00:00+07:00,partly-cloudy-day,21.6 km/h,89%,28.0°,Hà Nội
1999-07-30T07:00:00+07:00,cloudy,18.0 km/h,89%,28.6°,Hà Nội
1999-07-31T07:00:00+07:00,partly-cloudy-day,14.4 km/h,85%,30.0°,Hà Nội
1999-08-01T07:00:00+07:00,partly-cloudy-day,21.6 km/h,83%,30.3°,Hà Nội
1999-08-02T07:00:00+07:00,partly-cloudy-day,13.4 km/h,85%,28.9°,Hà Nội
1999-08-03T07:00:00+07:00,partly-cloudy-day,13.8 km/h,89%,28.2°,Hà Nội
1999-08-04T07:00:00+07:00,partly-cloudy-day,21.6 km/h,89%,28.7°,Hà Nội
1999-08-05T07:00:00+07:00,partly-cloudy-day,10.8 km/h,94%,27.2°,Hà Nội
1999-08-06T07:00:00+07:00,partly-cloudy-day,28.8 km/h,88%,28.7°,Hà Nội
1999-08-07T07:00:00+07:00,partly-cloudy-day,10.8 km/h,87%,29.1°,Hà Nội
1999-08-08T07:00:00+07:00,partly-cloudy-day,10.8 km/h,87%,30.2°,Hà Nội
1999-08-09T07:00:00+07:00,partly-cloudy-day,10.5 km/h,84%,30.3°,Hà Nội
1999-08-10T07:00:00+07:00,partly-cloudy-day,10.8 km/h,89%,28.8°,Hà Nội
1999-08-11T07:00:00+07:00,partly-cloudy-day,28.8 km/h,92%,27.6°,Hà Nội
1999-08-12T07:00:00+07:00,cloudy,14.4 km/h,91%,27.8°,Hà Nội
1999-08-13T07:00:00+07:00,partly-cloudy-day,18.0 km/h,85%,29.2°,Hà Nội
1999-08-14T07:00:00+07:00,partly-cloudy-day,14.4 km/h,88%,28.5°,Hà Nội
1999-08-15T07:00:00+07:00,partly-cloudy-day,14.4 km/h,89%,28.0°,Hà Nội
1999-08-16T07:00:00+07:00,partly-cloudy-day,25.2 km/h,91%,28.5°,Hà Nội
1999-08-17T07:00:00+07:00,partly-cloudy-day,21.6 km/h,91%,26.6°,Hà Nội
1999-08-18T07:00:00+07:00,partly-cloudy-day,10.8 km/h,89%,27.9°,Hà Nội
1999-08-19T07:00:00+07:00,partly-cloudy-day,14.4 km/h,87%,28.8°,Hà Nội
1999-08-20T07:00:00+07:00,partly-cloudy-day,10.8 km/h,82%,29.4°,Hà Nội
1999-08-21T07:00:00+07:00,partly-cloudy-day,13.5 km/h,83%,29.7°,Hà Nội
1999-08-22T07:00:00+07:00,partly-cloudy-day,18.7 km/h,86%,29.5°,Hà Nội
1999-08-23T07:00:00+07:00,partly-cloudy-day,10.8 km/h,79%,29.2°,Hà Nội
1999-08-24T07:00:00+07:00,cloudy,13.8 km/h,82%,29.2°,Hà Nội
1999-08-25T07:00:00+07:00,partly-cloudy-day,18.0 km/h,87%,28.7°,Hà Nội
1999-08-26T07:00:00+07:00,cloudy,21.6 km/h,91%,27.9°,Hà Nội
1999-08-27T07:00:00+07:00,cloudy,14.4 km/h,99%,25.8°,Hà Nội
1999-08-28T07:00:00+07:00,partly-cloudy-day,21.6 km/h,93%,27.3°,Hà Nội
1999-08-29T07:00:00+07:00,partly-cloudy-day,18.0 km/h,93%,27.6°,Hà Nội
1999-08-30T07:00:00+07:00,partly-cloudy-day,28.8 km/h,93%,27.2°,Hà Nội
1999-08-31T07:00:00+07:00,partly-cloudy-day,17.1 km/h,96%,25.5°,Hà Nội
1999-09-01T07:00:00+07:00,partly-cloudy-day,18.0 km/h,95%,26.9°,Hà Nội
1999-09-02T07:00:00+07:00,partly-cloudy-day,28.8 km/h,90%,28.0°,Hà Nội
1999-09-03T07:00:00+07:00,partly-cloudy-day,14.4 km/h,88%,28.9°,Hà Nội
1999-09-04T07:00:00+07:00,partly-cloudy-day,18.0 km/h,89%,28.7°,Hà Nội
1999-09-05T07:00:00+07:00,partly-cloudy-day,7.2 km/h,83%,29.7°,Hà Nội
1999-09-06T07:00:00+07:00,partly-cloudy-day,10.8 km/h,82%,29.3°,Hà Nội
1999-09-07T07:00:00+07:00,partly-cloudy-day,7.2 km/h,86%,28.8°,Hà Nội
1999-09-08T07:00:00+07:00,partly-cloudy-day,14.4 km/h,87%,27.8°,Hà Nội
1999-09-09T07:00:00+07:00,partly-cloudy-day,14.4 km/h,87%,28.8°,Hà Nội
1999-09-10T07:00:00+07:00,partly-cloudy-day,18.0 km/h,90%,28.1°,Hà Nội
1999-09-11T07:00:00+07:00,partly-cloudy-day,18.0 km/h,87%,28.2°,Hà Nội
1999-09-12T07:00:00+07:00,partly-cloudy-day,18.0 km/h,84%,29.5°,Hà Nội
1999-09-13T07:00:00+07:00,partly-cloudy-day,10.8 km/h,85%,30.6°,Hà Nội
1999-09-14T07:00:00+07:00,partly-cloudy-day,10.8 km/h,85%,30.3°,Hà Nội
1999-09-15T07:00:00+07:00,partly-cloudy-day,14.1 km/h,86%,29.1°,Hà Nội
1999-09-16T07:00:00+07:00,partly-cloudy-day,18.0 km/h,83%,29.1°,Hà Nội
1999-09-17T07:00:00+07:00,partly-cloudy-day,14.4 km/h,84%,29.1°,Hà Nội
1999-09-18T07:00:00+07:00,partly-cloudy-day,14.4 km/h,79%,29.7°,Hà Nội
1999-09-19T07:00:00+07:00,partly-cloudy-day,14.4 km/h,89%,27.4°,Hà Nội
1999-09-20T07:00:00+07:00,partly-cloudy-day,14.4 km/h,79%,28.1°,Hà Nội
1999-09-21T07:00:00+07:00,partly-cloudy-day,18.0 km/h,76%,26.6°,Hà Nội
1999-09-22T07:00:00+07:00,partly-cloudy-day,11.1 km/h,75%,27.8°,Hà Nội
1999-09-23T07:00:00+07:00,partly-cloudy-day,18.0 km/h,72%,27.6°,Hà Nội
1999-09-24T07:00:00+07:00,clear-day,10.8 km/h,69%,27.7°,Hà Nội
1999-09-25T07:00:00+07:00,clear-day,7.5 km/h,71%,27.2°,Hà Nội
1999-09-26T07:00:00+07:00,clear-day,14.4 km/h,73%,27.3°,Hà Nội
1999-09-27T07:00:00+07:00,clear-day,16.5 km/h,76%,27.1°,Hà Nội
1999-09-28T07:00:00+07:00,clear-day,10.8 km/h,76%,28.2°,Hà Nội
1999-09-29T07:00:00+07:00,rain,14.4 km/h,95%,24.4°,Hà Nội
1999-09-30T07:00:00+07:00,rain,17.7 km/h,87%,26.9°,Hà Nội
1999-10-01T07:00:00+07:00,partly-cloudy-day,17.7 km/h,82%,28.0°,Hà Nội
1999-10-02T07:00:00+07:00,rain,10.8 km/h,79%,28.3°,Hà Nội
1999-10-03T07:00:00+07:00,rain,21.6 km/h,91%,25.3°,Hà Nội
1999-10-04T07:00:00+07:00,rain,16.8 km/h,85%,26.5°,Hà Nội
1999-10-05T07:00:00+07:00,rain,10.8 km/h,82%,27.1°,Hà Nội
1999-10-06T07:00:00+07:00,rain,21.6 km/h,85%,26.4°,Hà Nội
1999-10-07T07:00:00+07:00,partly-cloudy-day,18.0 km/h,76%,27.6°,Hà Nội
1999-10-08T07:00:00+07:00,partly-cloudy-day,14.4 km/h,85%,27.1°,Hà Nội
1999-10-09T07:00:00+07:00,partly-cloudy-day,21.6 km/h,82%,28.0°,Hà Nội
1999-10-10T07:00:00+07:00,partly-cloudy-day,18.0 km/h,82%,28.0°,Hà Nội
1999-10-11T07:00:00+07:00,partly-cloudy-day,25.2 km/h,82%,28.2°,Hà Nội
1999-10-12T07:00:00+07:00,partly-cloudy-day,21.6 km/h,86%,26.9°,Hà Nội
1999-10-13T07:00:00+07:00,partly-cloudy-day,14.4 km/h,84%,27.6°,Hà Nội
1999-10-14T07:00:00+07:00,rain,18.0 km/h,87%,26.7°,Hà Nội
1999-10-15T07:00:00+07:00,rain,14.4 km/h,83%,27.0°,Hà Nội
1999-10-16T07:00:00+07:00,rain,25.2 km/h,91%,24.6°,Hà Nội
1999-10-17T07:00:00+07:00,partly-cloudy-day,28.8 km/h,65%,24.2°,Hà Nội
1999-10-18T07:00:00+07:00,partly-cloudy-day,25.2 km/h,66%,22.7°,Hà Nội
1999-10-19T07:00:00+07:00,partly-cloudy-day,25.2 km/h,61%,23.9°,Hà Nội
1999-10-20T07:00:00+07:00,rain,25.2 km/h,92%,18.8°,Hà Nội
1999-10-21T07:00:00+07:00,rain,18.0 km/h,94%,20.5°,Hà Nội
1999-10-22T07:00:00+07:00,rain,14.4 km/h,85%,23.7°,Hà Nội
1999-10-23T07:00:00+07:00,rain,18.0 km/h,90%,22.4°,Hà Nội
1999-10-24T07:00:00+07:00,partly-cloudy-day,10.8 km/h,90%,23.6°,Hà Nội
1999-10-25T07:00:00+07:00,rain,10.8 km/h,99%,22.0°,Hà Nội
1999-10-26T07:00:00+07:00,rain,18.0 km/h,96%,23.2°,Hà Nội
1999-10-27T07:00:00+07:00,cloudy,14.4 km/h,90%,23.6°,Hà Nội
1999-10-28T07:00:00+07:00,rain,17.4 km/h,95%,22.5°,Hà Nội
1999-10-29T07:00:00+07:00,rain,14.4 km/h,95%,22.2°,Hà Nội
1999-10-30T07:00:00+07:00,rain,13.8 km/h,89%,25.2°,Hà Nội
1999-10-31T07:00:00+07:00,rain,14.4 km/h,93%,25.4°,Hà Nội
1999-11-01T07:00:00+07:00,rain,36.0 km/h,89%,20.2°,Hà Nội
1999-11-02T07:00:00+07:00,rain,28.8 km/h,85%,17.3°,Hà Nội
1999-11-03T07:00:00+07:00,cloudy,18.0 km/h,87%,18.7°,Hà Nội
1999-11-04T07:00:00+07:00,partly-cloudy-day,14.4 km/h,79%,21.2°,Hà Nội
1999-11-05T07:00:00+07:00,partly-cloudy-day,21.6 km/h,82%,21.3°,Hà Nội
1999-11-06T07:00:00+07:00,rain,18.0 km/h,97%,20.1°,Hà Nội
1999-11-07T07:00:00+07:00,rain,21.6 km/h,97%,21.1°,Hà Nội
1999-11-08T07:00:00+07:00,rain,10.8 km/h,90%,22.9°,Hà Nội
1999-11-09T07:00:00+07:00,rain,10.8 km/h,92%,22.1°,Hà Nội
1999-11-10T07:00:00+07:00,rain,10.8 km/h,97%,21.8°,Hà Nội
1999-11-11T07:00:00+07:00,partly-cloudy-day,14.1 km/h,90%,25.3°,Hà Nội
1999-11-12T07:00:00+07:00,partly-cloudy-day,18.0 km/h,91%,25.1°,Hà Nội
1999-11-13T07:00:00+07:00,partly-cloudy-day,21.6 km/h,90%,24.3°,Hà Nội
1999-11-14T07:00:00+07:00,partly-cloudy-day,14.4 km/h,90%,24.0°,Hà Nội
1999-11-15T07:00:00+07:00,partly-cloudy-day,10.8 km/h,91%,23.6°,Hà Nội
1999-11-16T07:00:00+07:00,partly-cloudy-day,18.0 km/h,84%,22.9°,Hà Nội
1999-11-17T07:00:00+07:00,partly-cloudy-day,21.6 km/h,81%,22.0°,Hà Nội
1999-11-18T07:00:00+07:00,partly-cloudy-day,14.4 km/h,76%,20.1°,Hà Nội
1999-11-19T07:00:00+07:00,partly-cloudy-day,14.4 km/h,84%,20.4°,Hà Nội
1999-11-20T07:00:00+07:00,clear-day,10.8 km/h,83%,20.5°,Hà Nội
1999-11-21T07:00:00+07:00,partly-cloudy-day,7.5 km/h,84%,21.1°,Hà Nội
1999-11-22T07:00:00+07:00,partly-cloudy-day,9.9 km/h,88%,21.2°,Hà Nội
1999-11-23T07:00:00+07:00,partly-cloudy-day,10.8 km/h,86%,22.2°,Hà Nội
1999-11-24T07:00:00+07:00,partly-cloudy-day,10.8 km/h,88%,23.6°,Hà Nội
1999-11-25T07:00:00+07:00,rain,14.4 km/h,91%,23.5°,Hà Nội
1999-11-26T07:00:00+07:00,partly-cloudy-day,18.0 km/h,88%,24.4°,Hà Nội
1999-11-27T07:00:00+07:00,rain,21.6 km/h,85%,24.2°,Hà Nội
1999-11-28T07:00:00+07:00,cloudy,39.6 km/h,81%,18.3°,Hà Nội
1999-11-29T07:00:00+07:00,cloudy,21.6 km/h,66%,17.3°,Hà Nội
1999-11-30T07:00:00+07:00,partly-cloudy-day,14.4 km/h,69%,18.0°,Hà Nội
1999-12-01T07:00:00+07:00,partly-cloudy-day,18.0 km/h,71%,19.3°,Hà Nội
1999-12-02T07:00:00+07:00,clear-day,14.4 km/h,76%,19.1°,Hà Nội
1999-12-03T07:00:00+07:00,rain,14.4 km/h,78%,19.5°,Hà Nội
1999-12-04T07:00:00+07:00,rain,18.0 km/h,94%,15.9°,Hà Nội
1999-12-05T07:00:00+07:00,rain,18.0 km/h,94%,15.0°,Hà Nội
1999-12-06T07:00:00+07:00,rain,21.6 km/h,98%,13.0°,Hà Nội
1999-12-07T07:00:00+07:00,rain,21.6 km/h,84%,14.3°,Hà Nội
1999-12-08T07:00:00+07:00,rain,14.7 km/h,82%,16.3°,Hà Nội
1999-12-09T07:00:00+07:00,partly-cloudy-day,21.6 km/h,78%,18.5°,Hà Nội
1999-12-10T07:00:00+07:00,partly-cloudy-day,7.2 km/h,81%,18.4°,Hà Nội
1999-12-11T07:00:00+07:00,rain,14.4 km/h,82%,19.4°,Hà Nội
1999-12-12T07:00:00+07:00,rain,7.2 km/h,80%,20.5°,Hà Nội
1999-12-13T07:00:00+07:00,rain,21.6 km/h,89%,17.3°,Hà Nội
1999-12-14T07:00:00+07:00,rain,14.4 km/h,92%,16.9°,Hà Nội
1999-12-15T07:00:00+07:00,partly-cloudy-day,14.4 km/h,83%,19.0°,Hà Nội
1999-12-16T07:00:00+07:00,partly-cloudy-day,7.2 km/h,83%,19.2°,Hà Nội
1999-12-17T07:00:00+07:00,rain,10.8 km/h,81%,19.8°,Hà Nội
1999-12-18T07:00:00+07:00,clear-day,14.4 km/h,73%,19.1°,Hà Nội
1999-12-19T07:00:00+07:00,clear-day,14.4 km/h,68%,17.2°,Hà Nội
1999-12-20T07:00:00+07:00,clear-day,21.6 km/h,64%,15.3°,Hà Nội
1999-12-21T07:00:00+07:00,clear-day,21.6 km/h,59%,14.4°,Hà Nội
1999-12-22T07:00:00+07:00,clear-day,25.2 km/h,54%,12.6°,Hà Nội
1999-12-23T07:00:00+07:00,clear-day,18.0 km/h,62%,11.6°,Hà Nội
1999-12-24T07:00:00+07:00,clear-day,14.4 km/h,70%,13.4°,Hà Nội
1999-12-25T07:00:00+07:00,clear-day,10.8 km/h,66%,13.6°,Hà Nội
1999-12-26T07:00:00+07:00,clear-day,10.8 km/h,70%,13.5°,Hà Nội
1999-12-27T07:00:00+07:00,clear-day,10.8 km/h,76%,13.9°,Hà Nội
1999-12-28T07:00:00+07:00,partly-cloudy-day,14.7 km/h,73%,16.0°,Hà Nội
1999-12-29T07:00:00+07:00,partly-cloudy-day,10.2 km/h,75%,18.1°,Hà Nội
1999-12-30T07:00:00+07:00,clear-day,10.8 km/h,82%,18.6°,Hà Nội
1999-12-31T07:00:00+07:00,partly-cloudy-day,10.8 km/h,90%,19.1°,Hà Nội
2000-01-01T07:00:00+07:00,partly-cloudy-day,10.8 km/h,91%,19.4°,Hà Nội
2000-01-02T07:00:00+07:00,partly-cloudy-day,14.4 km/h,89%,20.1°,Hà Nội
2000-01-03T07:00:00+07:00,partly-cloudy-day,14.4 km/h,90%,19.4°,Hà Nội
2000-01-04T07:00:00+07:00,partly-cloudy-day,21.6 km/h,91%,19.9°,Hà Nội
2000-01-05T07:00:00+07:00,cloudy,18.0 km/h,91%,21.9°,Hà Nội
2000-01-06T07:00:00+07:00,partly-cloudy-day,21.6 km/h,86%,23.0°,Hà Nội
2000-01-07T07:00:00+07:00,partly-cloudy-day,18.0 km/h,92%,21.0°,Hà Nội
2000-01-08T07:00:00+07:00,rain,21.6 km/h,92%,21.7°,Hà Nội
2000-01-09T07:00:00+07:00,cloudy,25.2 km/h,93%,22.3°,Hà Nội
2000-01-10T07:00:00+07:00,rain,25.2 km/h,93%,22.0°,Hà Nội
2000-01-11T07:00:00+07:00,rain,25.2 km/h,92%,23.0°,Hà Nội
2000-01-12T07:00:00+07:00,rain,21.0 km/h,88%,24.0°,Hà Nội
2000-01-13T07:00:00+07:00,rain,27.6 km/h,93%,22.2°,Hà Nội
2000-01-14T07:00:00+07:00,rain,25.2 km/h,93%,20.4°,Hà Nội
2000-01-15T07:00:00+07:00,rain,28.8 km/h,84%,24.4°,Hà Nội
2000-01-16T07:00:00+07:00,partly-cloudy-day,25.2 km/h,85%,23.3°,Hà Nội
2000-01-17T07:00:00+07:00,rain,25.2 km/h,86%,15.9°,Hà Nội
2000-01-18T07:00:00+07:00,rain,21.6 km/h,79%,13.7°,Hà Nội
2000-01-19T07:00:00+07:00,rain,11.7 km/h,70%,15.1°,Hà Nội
2000-01-20T07:00:00+07:00,cloudy,18.0 km/h,65%,14.1°,Hà Nội
2000-01-21T07:00:00+07:00,rain,10.8 km/h,92%,12.9°,Hà Nội
2000-01-22T07:00:00+07:00,rain,10.8 km/h,95%,15.8°,Hà Nội
2000-01-23T07:00:00+07:00,partly-cloudy-day,14.4 km/h,90%,18.8°,Hà Nội
2000-01-24T07:00:00+07:00,partly-cloudy-day,10.8 km/h,86%,20.6°,Hà Nội
2000-01-25T07:00:00+07:00,cloudy,32.4 km/h,80%,17.0°,Hà Nội
2000-01-26T07:00:00+07:00,cloudy,21.6 km/h,69%,14.6°,Hà Nội
2000-01-27T07:00:00+07:00,partly-cloudy-day,18.0 km/h,63%,13.0°,Hà Nội
2000-01-28T07:00:00+07:00,partly-cloudy-day,14.4 km/h,65%,12.8°,Hà Nội
2000-01-29T07:00:00+07:00,cloudy,18.0 km/h,72%,12.9°,Hà Nội
2000-01-30T07:00:00+07:00,cloudy,21.6 km/h,65%,12.8°,Hà Nội
2000-01-31T07:00:00+07:00,cloudy,18.6 km/h,71%,11.0°,Hà Nội
2000-02-01T07:00:00+07:00,partly-cloudy-day,21.6 km/h,70%,12.6°,Hà Nội
2000-02-02T07:00:00+07:00,clear-day,10.8 km/h,77%,14.3°,Hà Nội
2000-02-03T07:00:00+07:00,partly-cloudy-day,13.5 km/h,83%,16.1°,Hà Nội
2000-02-04T07:00:00+07:00,partly-cloudy-day,14.4 km/h,85%,17.5°,Hà Nội
2000-02-05T07:00:00+07:00,rain,21.6 km/h,84%,17.1°,Hà Nội
2000-02-06T07:00:00+07:00,rain,18.0 km/h,78%,15.0°,Hà Nội
2000-02-07T07:00:00+07:00,cloudy,25.2 km/h,82%,15.9°,Hà Nội
